sample_id,label,sample_type,data_pedigree,source,event_date,state,latitude,longitude,trigger,fatalities,dem_source,rainfall_source,soil_source,landcover_source,original_source_fields,elevation_m,slope_deg,aspect_deg,rainfall_24h_mm,rainfall_72h_mm,rainfall_surround_max_mm,soil_clay_pct,soil_sand_pct,soil_silt_pct,soil_bulk_density,soil_ph,soil_organic_carbon,lc_tree_cover,lc_builtup,saturation_pct,cohesion_kpa,split_target
GLC-REAL-4860,1,observed_landslide,NASA_GLC_OBSERVATIONAL_GROUND_TRUTH,NASA_GLC,2013-05-11,Assam,26.1016,91.6906,Unknown,0,NASA_USGS_SRTM_30m,NASA_POWER_PRECTOTCORR_Daily,ISRIC_SoilGrids_2.0_Unavailable,ESA_WorldCover_Tile_Unavailable,"{'location_description': 'Boragaon, North Guwahati, Guwahati, Assam,', 'source_name': 'articles.timesofindia.indiatimes.com', 'source_link': 'http://articles.timesofindia.indiatimes.com/2013-05-12/guwahati/39203561_1_artificial-floods-guwahati-municipal-corporation-gs-road'}",118.0,35.81,96.63,38.98,109.25,,,,,,,,,,,,TRAIN
GLC-REAL-1770,1,observed_landslide,NASA_GLC_OBSERVATIONAL_GROUND_TRUTH,NASA_GLC,2010-04-20,Assam,26.1965,91.763,Unknown,0,NASA_USGS_SRTM_30m,NASA_POWER_PRECTOTCORR_Daily,ISRIC_SoilGrids_2.0_Unavailable,ESA_WorldCover_Tile_Unavailable,"{'location_description': 'Kharghuli, Guwahati, Assam', 'source_name': 'assamtribune', 'source_link': 'http://www.assamtribune.com/scripts/detailsnew.asp?id=apr2110/at06'}",95.0,3.02,18.43,33.21,123.36,,,,,,,,,,,,TRAIN
GLC-REAL-7728,1,observed_landslide,NASA_GLC_OBSERVATIONAL_GROUND_TRUTH,NASA_GLC,2015-08-22,Assam,26.1028,91.8806,Unknown,0,NASA_USGS_SRTM_30m,NASA_POWER_PRECTOTCORR_Daily,ISRIC_SoilGrids_2.0_Unavailable,ESA_WorldCover_Tile_Unavailable,"{'location_description': 'Natonal Highway in Jorabat area', 'source_name': 'Assam Times', 'source_link': 'http://www.assamtimes.org/node/14643'}",137.0,15.18,227.49,4.42,70.45,,,,,,,,,,,,TRAIN
GLC-REAL-5274,1,observed_landslide,NASA_GLC_OBSERVATIONAL_GROUND_TRUTH,NASA_GLC,2013-08-04,Nagaland,26.0838,94.564,Unknown,0,NASA_USGS_SRTM_30m,NASA_POWER_PRECTOTCORR_Daily,ISRIC_SoilGrids_2.0_Unavailable,ESA_WorldCover_Tile_Unavailable,"{'location_description': 'Suruhuto Town, Nagaland', 'source_name': 'www.nagalandpost.com', 'source_link': 'http://www.nagalandpost.com/ChannelNews/State/StateNews.aspx?news=TkVXUzEwMDA0MjY4Nw%3D%3D-bSp8jh3okxw%3D'}",1836.0,15.92,173.29,5.78,14.93,,,,,,,,,,,,TRAIN
GLC-REAL-3776,1,observed_landslide,NASA_GLC_OBSERVATIONAL_GROUND_TRUTH,NASA_GLC,2011-07-15,Arunachal Pradesh,27.125,93.7145,Unknown,0,NASA_USGS_SRTM_30m,NASA_POWER_PRECTOTCORR_Daily,ISRIC_SoilGrids_2.0_Unavailable,ESA_WorldCover_Tile_Unavailable,"{'location_description': 'Itanagar/Naharlagur/Nirjuli', 'source_name': 'ibnlive.in', 'source_link': 'http://ibnlive.in.com/generalnewsfeed/news/flash-floods-landslides-in-arunachal-pradesh/757817.html'}",129.0,5.55,120.96,22.61,108.87,,,,,,,,,,,,TRAIN
GLC-REAL-5421,1,observed_landslide,NASA_GLC_OBSERVATIONAL_GROUND_TRUTH,NASA_GLC,2013-08-30,Nagaland,26.4205,94.9731,Unknown,0,NASA_USGS_SRTM_30m,NASA_POWER_PRECTOTCORR_Daily,ISRIC_SoilGrids_2.0_Unavailable,ESA_WorldCover_Tile_Unavailable,"{'location_description': 'Yakshu, Nagaland', 'source_name': 'www.nagalandpost.com', 'source_link': 'http://www.nagalandpost.com/ChannelNews/State/StateNews.aspx?news=TkVXUzEwMDA0NDY0Nw%3D%3D-jp8K0A7ZhsM%3D'}",688.0,24.63,250.91,7.63,44.85,,,,,,,,,,,,TRAIN
GLC-REAL-3683,1,observed_landslide,NASA_GLC_OBSERVATIONAL_GROUND_TRUTH,NASA_GLC,2011-07-01,Nagaland,25.8782,94.1739,Unknown,0,NASA_USGS_SRTM_30m,NASA_POWER_PRECTOTCORR_Daily,ISRIC_SoilGrids_2.0_Unavailable,ESA_WorldCover_Tile_Unavailable,"{'location_description': 'NH-61 between Botsa and Chiechama', 'source_name': 'morungexpress', 'source_link': 'http://www.morungexpress.com/local/69559.html'}",1356.0,22.67,151.39,19.89,41.75,,,,,,,,,,,,TRAIN
GLC-REAL-7591,1,observed_landslide,NASA_GLC_OBSERVATIONAL_GROUND_TRUTH,NASA_GLC,2015-03-19,Assam,25.0318,92.4584,Unknown,0,NASA_USGS_SRTM_30m,NASA_POWER_PRECTOTCORR_Daily,ISRIC_SoilGrids_2.0_Unavailable,ESA_WorldCover_Tile_Unavailable,"{'location_description': 'Ratacherra', 'source_name': 'International Business Times', 'source_link': 'http://www.ibtimes.co.in/meghalaya-massive-landslide-east-jaintia-hills-flash-floods-shillong-hit-normal-life-643439'}",88.0,19.47,315.0,0.01,0.01,,,,,,,,,,,,TRAIN
GLC-REAL-4434,1,observed_landslide,NASA_GLC_OBSERVATIONAL_GROUND_TRUTH,NASA_GLC,2012-06-25,Assam,26.1049,91.7369,Unknown,0,NASA_USGS_SRTM_30m,NASA_POWER_PRECTOTCORR_Daily,ISRIC_SoilGrids_2.0_Unavailable,ESA_WorldCover_Tile_Unavailable,"{'location_description': 'Sonaighuli area near Kahilipara, Guwahati City, Assam', 'source_name': 'thesop.org', 'source_link': 'http://thesop.org/story/20120701/woman-killed-in-guwahati-by-landslide.html'}",156.0,15.18,227.49,100.21,151.86,,,,,,,,,,,,TRAIN
GLC-REAL-7214,1,observed_landslide,NASA_GLC_OBSERVATIONAL_GROUND_TRUTH,NASA_GLC,2015-07-15,Arunachal Pradesh,27.36,93.0385,Unknown,0,NASA_USGS_SRTM_30m,NASA_POWER_PRECTOTCORR_Daily,ISRIC_SoilGrids_2.0_Unavailable,ESA_WorldCover_Tile_Unavailable,"{'location_description': 'Type-IV Colony of Seppa in East Kameng', 'source_name': 'NDTV', 'source_link': 'http://www.ndtv.com/andhra-pradesh-news/3-killed-in-landslide-in-arunachal-pradesh-781829'}",404.0,6.92,344.05,40.53,70.31,,,,,,,,,,,,TRAIN
GLC-REAL-5582,1,observed_landslide,NASA_GLC_OBSERVATIONAL_GROUND_TRUTH,NASA_GLC,2013-10-06,Assam,26.1309,91.8383,Unknown,0,NASA_USGS_SRTM_30m,NASA_POWER_PRECTOTCORR_Daily,ISRIC_SoilGrids_2.0_Unavailable,ESA_WorldCover_Tile_Unavailable,"{'location_description': 'Batahguli, Guwahati, Assam', 'source_name': 'articles.timesofindia.indiatimes.com', 'source_link': 'http://articles.timesofindia.indiatimes.com/2013-10-07/guwahati/42793381_1_anil-nagar-heavy-rain-nabin-nagar'}",107.0,9.32,156.04,62.76,151.09,,,,,,,,,,,,TRAIN
GLC-REAL-2405,1,observed_landslide,NASA_GLC_OBSERVATIONAL_GROUND_TRUTH,NASA_GLC,2010-09-09,Arunachal Pradesh,28.3036,95.4112,Unknown,0,NASA_USGS_SRTM_30m,NASA_POWER_PRECTOTCORR_Daily,ISRIC_SoilGrids_2.0_Unavailable,ESA_WorldCover_Tile_Unavailable,"{'location_description': 'Mossing(Mosing) village(?), Upper Siang district, Arunachal Pradesh', 'source_name': 'timesofindia.indiatimes', 'source_link': 'http://timesofindia.indiatimes.com/india/13-killed-as-rains-wrack-havoc-in-north-and-eastern-India-/articleshow/6532367.cms'}",1811.0,42.38,170.54,38.76,89.09,,,,,,,,,,,,TRAIN
GLC-REAL-2569,1,observed_landslide,NASA_GLC_OBSERVATIONAL_GROUND_TRUTH,NASA_GLC,2010-10-08,Nagaland,25.2745,94.0212,Unknown,0,NASA_USGS_SRTM_30m,NASA_POWER_PRECTOTCORR_Daily,ISRIC_SoilGrids_2.0_Unavailable,ESA_WorldCover_Tile_Unavailable,"{'location_description': 'Bungte Chiru village(?), Senapati district, Manipur', 'source_name': 'e-pao.net', 'source_link': 'http://e-pao.net/GP.asp?src=6..111010.oct10'}",1077.0,12.23,247.38,53.95,91.32,,,,,,,,,,,,TRAIN
GLC-REAL-3532,1,observed_landslide,NASA_GLC_OBSERVATIONAL_GROUND_TRUTH,NASA_GLC,2011-05-24,Assam,25.0888,92.8551,Unknown,0,NASA_USGS_SRTM_30m,NASA_POWER_PRECTOTCORR_Daily,ISRIC_SoilGrids_2.0_Unavailable,ESA_WorldCover_Tile_Unavailable,"{'location_description': 'Silchar-Haflong rd., at Reko(Rekha )(?), near Harangajao, Barail Hills, Assam', 'source_name': 'articles.timesofindia', 'source_link': 'http://articles.timesofindia.indiatimes.com/2011-05-27/guwahati/29591193_1_dima-hasao-landslide-traffic-movement'}",268.0,25.92,95.91,15.2,50.01,,,,,,,,,,,,TRAIN
GLC-REAL-7956,1,observed_landslide,NASA_GLC_OBSERVATIONAL_GROUND_TRUTH,NASA_GLC,2015-09-05,Meghalaya,26.048,91.8695,Unknown,0,NASA_USGS_SRTM_30m,NASA_POWER_PRECTOTCORR_Daily,ISRIC_SoilGrids_2.0_Unavailable,ESA_WorldCover_Tile_Unavailable,"{'location_description': 'Byrnihat', 'source_name': 'The Assam Tribune', 'source_link': 'http://www.assamtribune.com/scripts/detailsnew.asp?id=sep0615/city053'}",74.0,10.05,228.81,3.69,63.5,,,,,,,,,,,,TRAIN
GLC-REAL-6970,1,observed_landslide,NASA_GLC_OBSERVATIONAL_GROUND_TRUTH,NASA_GLC,2015-06-16,Meghalaya,25.5084,90.2191,Unknown,0,NASA_USGS_SRTM_30m,NASA_POWER_PRECTOTCORR_Daily,ISRIC_SoilGrids_2.0_Unavailable,ESA_WorldCover_Tile_Unavailable,"{'location_description': 'Akonggre', 'source_name': 'The Shillong Times', 'source_link': 'http://www.theshillongtimes.com/2015/06/17/entire-family-among-5-dead-in-tura-landslides/'}",322.0,19.37,31.43,27.16,62.64,,,,,,,,,,,,TRAIN
GLC-REAL-5312,1,observed_landslide,NASA_GLC_OBSERVATIONAL_GROUND_TRUTH,NASA_GLC,2013-08-11,Assam,26.7103,94.693,Unknown,0,NASA_USGS_SRTM_30m,NASA_POWER_PRECTOTCORR_Daily,ISRIC_SoilGrids_2.0_Unavailable,ESA_WorldCover_Tile_Unavailable,"{'location_description': 'Kangtsung Village', 'source_name': 'www.nagalandpost.com', 'source_link': 'http://www.nagalandpost.com/channelnews/State/StateNews.aspx?news=TkVXUzEwMDA0MzQ3OQ%3D%3D-qmeQz2DKZMo%3D'}",689.0,12.26,302.47,6.1,12.29,,,,,,,,,,,,TRAIN
GLC-REAL-7409,1,observed_landslide,NASA_GLC_OBSERVATIONAL_GROUND_TRUTH,NASA_GLC,2015-08-02,Nagaland,25.72,94.6219,Unknown,0,NASA_USGS_SRTM_30m,NASA_POWER_PRECTOTCORR_Daily,ISRIC_SoilGrids_2.0_Unavailable,ESA_WorldCover_Tile_Unavailable,"{'location_description': 'Meluri Sub-Division in Phek District of Nagaland', 'source_name': 'IBN Live', 'source_link': 'http://www.ibnlive.com/news/india/incessant-rains-trigger-landslide-and-mud-slips-in-nagaland-1029674.html'}",1713.0,47.09,310.6,0.7,71.33,,,,,,,,,,,,TRAIN
GLC-REAL-9219,1,observed_landslide,NASA_GLC_OBSERVATIONAL_GROUND_TRUTH,NASA_GLC,2016-07-26,Nagaland,26.0101,94.5282,Unknown,0,NASA_USGS_SRTM_30m,NASA_POWER_PRECTOTCORR_Daily,ISRIC_SoilGrids_2.0_Unavailable,ESA_WorldCover_Tile_Unavailable,"{'location_description': 'Zunheboto, Nagaland, India', 'source_name': 'Nagaland Post', 'source_link': 'http://www.nagalandpost.com/ChannelNews/State/StateNews.aspx?news=TkVXUzEwMDEwMDE5MQ%3D%3D'}",1715.0,13.42,192.09,1.68,31.23,,,,,,,,,,,,TRAIN
GLC-REAL-2579,1,observed_landslide,NASA_GLC_OBSERVATIONAL_GROUND_TRUTH,NASA_GLC,2010-10-09,Nagaland,25.682,94.1076,Unknown,0,NASA_USGS_SRTM_30m,NASA_POWER_PRECTOTCORR_Daily,ISRIC_SoilGrids_2.0_Unavailable,ESA_WorldCover_Tile_Unavailable,"{'location_description': 'Lower Pezielietsie(Tinpati), Kohima, Manipur', 'source_name': 'indianexpress', 'source_link': 'http://www.indianexpress.com/news/Landslides-cut-off-N-E/695456'}",1442.0,7.23,23.2,23.12,99.99,,,,,,,,,,,,TRAIN
GLC-REAL-7336,1,observed_landslide,NASA_GLC_OBSERVATIONAL_GROUND_TRUTH,NASA_GLC,2015-08-19,Meghalaya,25.2193,90.5549,Unknown,0,NASA_USGS_SRTM_30m,NASA_POWER_PRECTOTCORR_Daily,ISRIC_SoilGrids_2.0_Unavailable,ESA_WorldCover_Tile_Unavailable,"{'location_description': 'NH-62 at Sibbari', 'source_name': 'Shillong Times', 'source_link': 'http://www.theshillongtimes.com/2015/08/20/child-washed-away-in-tura/'}",272.0,7.83,75.96,26.68,58.96,,,,,,,,,,,,TRAIN
GLC-REAL-9252,1,observed_landslide,NASA_GLC_OBSERVATIONAL_GROUND_TRUTH,NASA_GLC,2016-07-28,Arunachal Pradesh,27.5748,91.8644,Unknown,0,NASA_USGS_SRTM_30m,NASA_POWER_PRECTOTCORR_Daily,ISRIC_SoilGrids_2.0_Unavailable,ESA_WorldCover_Tile_Unavailable,"{'location_description': 'Dolma Lhakang complex, Lumla, Tawang,  Arunachal Pradesh, India', 'source_name': 'Arunchal Times', 'source_link': 'http://www.arunachaltimes.in/monsoon-fury-continues-to-pound-tawang/'}",2689.0,12.23,157.38,14.04,27.35,,,,,,,,,,,,TRAIN
GLC-REAL-1994,1,observed_landslide,NASA_GLC_OBSERVATIONAL_GROUND_TRUTH,NASA_GLC,2010-06-16,Assam,25.0633,92.8025,Unknown,0,NASA_USGS_SRTM_30m,NASA_POWER_PRECTOTCORR_Daily,ISRIC_SoilGrids_2.0_Unavailable,ESA_WorldCover_Tile_Unavailable,"{'location_description': 'rails between Jatinga and Longrangjao(?), Assam', 'source_name': 'ptinews', 'source_link': 'http://www.ptinews.com/news/721800_Landslides--blockade-hit-trains-services-in-NC-Hills'}",98.0,19.37,238.57,14.74,62.96,,,,,,,,,,,,TRAIN
GLC-REAL-3760,1,observed_landslide,NASA_GLC_OBSERVATIONAL_GROUND_TRUTH,NASA_GLC,2011-07-11,Nagaland,25.6703,94.1095,Unknown,0,NASA_USGS_SRTM_30m,NASA_POWER_PRECTOTCORR_Daily,ISRIC_SoilGrids_2.0_Unavailable,ESA_WorldCover_Tile_Unavailable,"{'location_description': 'NH-61, 1 km before reaching Botsa', 'source_name': 'morungexpress', 'source_link': 'http://www.morungexpress.com/local/68036.html'}",1447.0,20.99,177.51,0.1,1.79,,,,,,,,,,,,TRAIN
GLC-REAL-692,1,observed_landslide,NASA_GLC_OBSERVATIONAL_GROUND_TRUTH,NASA_GLC,2008-08-07,Nagaland,25.705,94.04,Unknown,0,NASA_USGS_SRTM_30m,NASA_POWER_PRECTOTCORR_Daily,ISRIC_SoilGrids_2.0_Unavailable,ESA_WorldCover_Tile_Unavailable,"{'location_description': 'National Highway-39, Dimapur-Imphal road and another under Kiphire district of Nagaland', 'source_name': 'kanglaonline', 'source_link': 'http://www.kanglaonline.com/index.php?template=headline&newsid=43094&typeid=1'}",1040.0,15.9,159.44,0.82,12.78,,,,,,,,,,,,TRAIN
GLC-REAL-3633,1,observed_landslide,NASA_GLC_OBSERVATIONAL_GROUND_TRUTH,NASA_GLC,2011-06-20,Nagaland,26.3186,94.5121,Unknown,0,NASA_USGS_SRTM_30m,NASA_POWER_PRECTOTCORR_Daily,ISRIC_SoilGrids_2.0_Unavailable,ESA_WorldCover_Tile_Unavailable,"{'location_description': 'Mokokchung', 'source_name': 'morungexpress', 'source_link': 'http://www.morungexpress.com/local/67219.html'}",1256.0,11.04,289.98,3.79,13.89,,,,,,,,,,,,TRAIN
GLC-REAL-2098,1,observed_landslide,NASA_GLC_OBSERVATIONAL_GROUND_TRUTH,NASA_GLC,2010-07-19,Nagaland,26.7215,95.0283,Unknown,0,NASA_USGS_SRTM_30m,NASA_POWER_PRECTOTCORR_Daily,ISRIC_SoilGrids_2.0_Unavailable,ESA_WorldCover_Tile_Unavailable,"{'location_description': 'Jahjon ward(?), Mon town, Nagaland', 'source_name': 'nagalandpost', 'source_link': 'http://www.nagalandpost.com/ShowStory.aspx?npoststoryiden=UzEwMjg4MDU%3D-2pMJ7cwWh98%3D'}",719.0,15.04,97.13,13.18,50.87,,,,,,,,,,,,TRAIN
GLC-REAL-5275,1,observed_landslide,NASA_GLC_OBSERVATIONAL_GROUND_TRUTH,NASA_GLC,2013-08-04,Nagaland,26.1498,94.6055,Unknown,0,NASA_USGS_SRTM_30m,NASA_POWER_PRECTOTCORR_Daily,ISRIC_SoilGrids_2.0_Unavailable,ESA_WorldCover_Tile_Unavailable,"{'location_description': 'Suruhuto Town, Nagaland', 'source_name': 'www.nagalandpost.com', 'source_link': 'http://www.nagalandpost.com/ChannelNews/State/StateNews.aspx?news=TkVXUzEwMDA0MjY4Nw%3D%3D-bSp8jh3okxw%3D'}",1710.0,30.1,288.43,5.78,14.93,,,,,,,,,,,,TRAIN
GLC-REAL-2247,1,observed_landslide,NASA_GLC_OBSERVATIONAL_GROUND_TRUTH,NASA_GLC,2010-08-14,Nagaland,26.148,94.8422,Unknown,0,NASA_USGS_SRTM_30m,NASA_POWER_PRECTOTCORR_Daily,ISRIC_SoilGrids_2.0_Unavailable,ESA_WorldCover_Tile_Unavailable,"{'location_description': 'Tuensang-Shamatore(Sampurre) rd, Nagaland', 'source_name': 'morungexpress', 'source_link': 'http://www.morungexpress.com/frontpage/53726.html'}",1517.0,32.67,98.97,11.86,53.09,,,,,,,,,,,,TRAIN
GLC-REAL-3927,1,observed_landslide,NASA_GLC_OBSERVATIONAL_GROUND_TRUTH,NASA_GLC,2011-08-16,Meghalaya,25.5144,90.2167,Unknown,0,NASA_USGS_SRTM_30m,NASA_POWER_PRECTOTCORR_Daily,ISRIC_SoilGrids_2.0_Unavailable,ESA_WorldCover_Tile_Unavailable,"{'location_description': 'Garo Hills, Tura', 'source_name': 'theshillongtimes.com', 'source_link': 'http://theshillongtimes.com/2011/08/17/landslides-claim-six/'}",318.0,12.77,342.9,136.4,164.09,,,,,,,,,,,,TRAIN
GLC-REAL-259,1,observed_landslide,NASA_GLC_OBSERVATIONAL_GROUND_TRUTH,NASA_GLC,2007-09-11,Meghalaya,25.52,91.27,Unknown,0,NASA_USGS_SRTM_30m,NASA_POWER_PRECTOTCORR_Daily,ISRIC_SoilGrids_2.0_Unavailable,ESA_WorldCover_Tile_Unavailable,"{'location_description': 'Assam-Agartala National Highway, Sonarpur in Jayantiya hills of Meghalaya', 'source_name': 'India times', 'source_link': 'http://timesofindia.indiatimes.com/India/Flood-hit_Tripura_Mizoram_remain_cut_off_for_seventh_day/articleshow/2380211.cms'}",1348.0,11.0,120.96,7.02,51.55,,,,,,,,,,,,TRAIN
GLC-REAL-6112,1,observed_landslide,NASA_GLC_OBSERVATIONAL_GROUND_TRUTH,NASA_GLC,2014-06-28,Assam,26.1964,91.7652,Unknown,0,NASA_USGS_SRTM_30m,NASA_POWER_PRECTOTCORR_Daily,ISRIC_SoilGrids_2.0_Unavailable,ESA_WorldCover_Tile_Unavailable,"{'location_description': 'Kharghuli Hills, Assam', 'source_name': 'Assam Times', 'source_link': 'http://www.assamtimes.org/node/11181'}",80.0,14.16,97.59,10.84,31.92,,,,,,,,,,,,TRAIN
GLC-REAL-264,1,observed_landslide,NASA_GLC_OBSERVATIONAL_GROUND_TRUTH,NASA_GLC,2007-09-13,Assam,26.1833,91.8,Unknown,0,NASA_USGS_SRTM_30m,NASA_POWER_PRECTOTCORR_Daily,ISRIC_SoilGrids_2.0_Unavailable,ESA_WorldCover_Tile_Unavailable,"{'location_description': 'Guwahati', 'source_name': 'Saharas Samay', 'source_link': 'http://www.saharasamay.com/samayhtml/articles.aspx?newsid=84791'}",68.0,4.04,225.0,2.25,9.52,,,,,,,,,,,,TRAIN
GLC-REAL-6214,1,observed_landslide,NASA_GLC_OBSERVATIONAL_GROUND_TRUTH,NASA_GLC,2014-10-05,Meghalaya,25.9702,91.8587,Unknown,0,NASA_USGS_SRTM_30m,NASA_POWER_PRECTOTCORR_Daily,ISRIC_SoilGrids_2.0_Unavailable,ESA_WorldCover_Tile_Unavailable,"{'location_description': 'Jorabat-Umiam route', 'source_name': 'The Telegraph', 'source_link': 'http://www.telegraphindia.com/1141007/jsp/frontpage/story_18900562.jsp#.VDVSk_ldV8E'}",284.0,8.94,237.99,0.0,0.0,,,,,,,,,,,,TRAIN
GLC-REAL-142,1,observed_landslide,NASA_GLC_OBSERVATIONAL_GROUND_TRUTH,NASA_GLC,2007-07-27,Meghalaya,25.5212,90.232,Unknown,0,NASA_USGS_SRTM_30m,NASA_POWER_PRECTOTCORR_Daily,ISRIC_SoilGrids_2.0_Unavailable,ESA_WorldCover_Tile_Unavailable,"{'location_description': 'Tura', 'source_name': 'Telegraph India', 'source_link': 'http://telegraphindia.com/1070728/asp/frontpage/story_8116912.asp'}",583.0,17.46,327.99,34.65,104.6,,,,,,,,,,,,TRAIN
GLC-REAL-4384,1,observed_landslide,NASA_GLC_OBSERVATIONAL_GROUND_TRUTH,NASA_GLC,2012-06-03,Assam,25.1775,93.0123,Unknown,0,NASA_USGS_SRTM_30m,NASA_POWER_PRECTOTCORR_Daily,ISRIC_SoilGrids_2.0_Unavailable,ESA_WorldCover_Tile_Unavailable,"{'location_description': 'between Haflong and  Bagetar, Assam', 'source_name': 'articles.timesofindia', 'source_link': 'http://articles.timesofindia.indiatimes.com/2012-06-04/guwahati/32030359_1_barail-hill-harangajao-landslides'}",658.0,15.29,52.43,27.34,76.45,,,,,,,,,,,,TRAIN
GLC-REAL-4383,1,observed_landslide,NASA_GLC_OBSERVATIONAL_GROUND_TRUTH,NASA_GLC,2012-06-03,Assam,25.3056,93.1265,Unknown,0,NASA_USGS_SRTM_30m,NASA_POWER_PRECTOTCORR_Daily,ISRIC_SoilGrids_2.0_Unavailable,ESA_WorldCover_Tile_Unavailable,"{'location_description': 'between Maibang and Daotohaja, Assam', 'source_name': 'articles.timesofindia', 'source_link': 'http://articles.timesofindia.indiatimes.com/2012-06-04/guwahati/32030359_1_barail-hill-harangajao-landslides'}",316.0,16.72,356.82,26.59,84.45,,,,,,,,,,,,TRAIN
GLC-REAL-3932,1,observed_landslide,NASA_GLC_OBSERVATIONAL_GROUND_TRUTH,NASA_GLC,2011-08-18,Nagaland,25.83,94.13,Unknown,0,NASA_USGS_SRTM_30m,NASA_POWER_PRECTOTCORR_Daily,ISRIC_SoilGrids_2.0_Unavailable,ESA_WorldCover_Tile_Unavailable,"{'location_description': ' Botsa  and Chiechama', 'source_name': 'thenewsofindia'}",1018.0,8.98,108.43,4.67,37.16,,,,,,,,,,,,TRAIN
GLC-REAL-5584,1,observed_landslide,NASA_GLC_OBSERVATIONAL_GROUND_TRUTH,NASA_GLC,2013-10-06,Assam,26.1665,91.7049,Unknown,0,NASA_USGS_SRTM_30m,NASA_POWER_PRECTOTCORR_Daily,ISRIC_SoilGrids_2.0_Unavailable,ESA_WorldCover_Tile_Unavailable,"{'location_description': 'Nilachal Hill, Guwahati, Assam', 'source_name': 'articles.timesofindia.indiatimes.com', 'source_link': 'http://articles.timesofindia.indiatimes.com/2013-10-07/guwahati/42793381_1_anil-nagar-heavy-rain-nabin-nagar'}",238.0,14.93,270.0,62.76,151.09,,,,,,,,,,,,TRAIN
GLC-REAL-1986,1,observed_landslide,NASA_GLC_OBSERVATIONAL_GROUND_TRUTH,NASA_GLC,2010-06-15,Nagaland,26.3335,94.5512,Unknown,0,NASA_USGS_SRTM_30m,NASA_POWER_PRECTOTCORR_Daily,ISRIC_SoilGrids_2.0_Unavailable,ESA_WorldCover_Tile_Unavailable,"{'location_description': 'Fazl Ali College, Mokokchung, Nagaland', 'source_name': 'morungexpress', 'source_link': 'http://www.morungexpress.com/local/50451.html'}",1376.0,11.8,298.61,40.07,75.47,,,,,,,,,,,,TRAIN
GLC-REAL-2573,1,observed_landslide,NASA_GLC_OBSERVATIONAL_GROUND_TRUTH,NASA_GLC,2010-10-09,Assam,25.1796,93.0083,Unknown,0,NASA_USGS_SRTM_30m,NASA_POWER_PRECTOTCORR_Daily,ISRIC_SoilGrids_2.0_Unavailable,ESA_WorldCover_Tile_Unavailable,"{'location_description': 'Haflong, Assam', 'source_name': 'dnaindia', 'source_link': 'http://www.dnaindia.com/india/report_one-dead-road-and-rail-communication-disrupted-due-to-rains-in-assam_1450237'}",694.0,5.13,111.8,31.14,154.03,,,,,,,,,,,,TRAIN
GLC-REAL-313,1,observed_landslide,NASA_GLC_OBSERVATIONAL_GROUND_TRUTH,NASA_GLC,2007-10-16,Nagaland,25.7055,94.0132,Unknown,0,NASA_USGS_SRTM_30m,NASA_POWER_PRECTOTCORR_Daily,ISRIC_SoilGrids_2.0_Unavailable,ESA_WorldCover_Tile_Unavailable,"{'location_description': 'NH-39 at Piphema,  6 km towards Dimapur from Kohima in Nagaland', 'source_name': 'kanglaonline.com', 'source_link': 'http://www.kanglaonline.com/index.php?template=headline&newsid=39638&typeid=2'}",1458.0,15.18,222.51,15.77,31.91,,,,,,,,,,,,TRAIN
GLC-REAL-9010,1,observed_landslide,NASA_GLC_OBSERVATIONAL_GROUND_TRUTH,NASA_GLC,2016-07-16,Arunachal Pradesh,27.3034,93.804,Unknown,0,NASA_USGS_SRTM_30m,NASA_POWER_PRECTOTCORR_Daily,ISRIC_SoilGrids_2.0_Unavailable,ESA_WorldCover_Tile_Unavailable,"{'location_description': 'Hoj-Potin Highway, Arunachal Pradesh, India', 'source_name': 'Arunachal Times', 'source_link': 'http://www.arunachaltimes.in/man-washed-away-by-mudslide/'}",725.0,44.49,194.74,39.81,124.73,,,,,,,,,,,,TRAIN
GLC-REAL-2539,1,observed_landslide,NASA_GLC_OBSERVATIONAL_GROUND_TRUTH,NASA_GLC,2010-10-03,Arunachal Pradesh,28.3092,95.4149,Unknown,0,NASA_USGS_SRTM_30m,NASA_POWER_PRECTOTCORR_Daily,ISRIC_SoilGrids_2.0_Unavailable,ESA_WorldCover_Tile_Unavailable,"{'location_description': 'Mosing village, Upper Siang district, Arunachal Pradesh', 'source_name': 'gsi.gov', 'source_link': 'http://www.portal.gsi.gov.in/portal/page?_pageid=127,875814&_dad=portal&_schema=PORTAL'}",1843.0,46.83,333.03,2.35,13.64,,,,,,,,,,,,TRAIN
GLC-REAL-6331,1,observed_landslide,NASA_GLC_OBSERVATIONAL_GROUND_TRUTH,NASA_GLC,2014-09-08,Nagaland,25.9466,94.6279,Unknown,0,NASA_USGS_SRTM_30m,NASA_POWER_PRECTOTCORR_Daily,ISRIC_SoilGrids_2.0_Unavailable,ESA_WorldCover_Tile_Unavailable,"{'location_description': 'Kiphire-Seyochung road near Yangzitong village', 'source_name': 'Nagaland Post', 'source_link': 'http://www.nagalandpost.com/channelnews/State/StateNews.aspx?news=TkVXUzEwMDA2Njg2NQ%3D%3D'}",1395.0,24.12,315.0,3.11,20.52,,,,,,,,,,,,TRAIN
