sample_id,date,lat,lon,elevation_m,slope_deg,aspect_deg,state,district,corridor,split_target,geology,trigger,label,source,sample_type
NON-LS-BG-0529,2019-09-15,27.1764,88.2122,827.9,29.54,129.4,Sikkim,East Sikkim,Sikkim & NH-10 Corridor,TRAIN,Disang Shale,None (Stable Steep Terrain),0,STABLE_REFERENCE,STEEP_STABLE
NON-LS-BG-0530,2018-06-14,27.2899,88.1778,2364.7,30.28,25.5,Sikkim,Kalimpong,Sikkim & NH-10 Corridor,TRAIN,Disang Shale,None (Stable Steep Terrain),0,STABLE_REFERENCE,STEEP_STABLE
NON-LS-BG-0531,2022-07-19,27.2707,88.283,1656.7,33.31,269.2,Sikkim,North Sikkim,Sikkim & NH-10 Corridor,TRAIN,Quartzite Schist,None (Stable Steep Terrain),0,STABLE_REFERENCE,STEEP_STABLE
NON-LS-BG-0532,2022-07-19,27.531,88.405,888.7,31.09,20.5,Sikkim,South Sikkim,Sikkim & NH-10 Corridor,TRAIN,Granite Gneiss,None (Stable Steep Terrain),0,STABLE_REFERENCE,STEEP_STABLE
NON-LS-BG-0533,2022-03-30,27.388,88.3153,1702.0,37.77,344.5,Sikkim,East Sikkim,Sikkim & NH-10 Corridor,TRAIN,Quartzite Schist,None (Stable Steep Terrain),0,STABLE_REFERENCE,STEEP_STABLE
NON-LS-BG-0534,2020-07-10,27.5009,88.4206,1621.9,33.45,53.3,Sikkim,South Sikkim,Sikkim & NH-10 Corridor,TRAIN,Schist & Phyllite,None (Stable Steep Terrain),0,STABLE_REFERENCE,STEEP_STABLE
NON-LS-BG-0535,2021-06-25,27.1898,88.5302,1267.8,32.22,247.5,Sikkim,Kalimpong,Sikkim & NH-10 Corridor,TRAIN,Quartzite Schist,None (Stable Steep Terrain),0,STABLE_REFERENCE,STEEP_STABLE
LS-POS-0501,2020-07-10,25.3441,91.9879,1141.0,34.34,63.6,Meghalaya,East Jaintia Hills,Meghalaya Southern Escarpment & NH-6,TRAIN,Sandstone & Shale,Monsoon Cloudburst,1,GSI_NLSM,POSITIVE_LANDSLIDE
LS-POS-0502,2019-08-08,25.4396,92.0911,1051.0,43.01,63.1,Meghalaya,West Jaintia Hills,Meghalaya Southern Escarpment & NH-6,TRAIN,Limestone Karst,Prolonged Downpour,1,GSI_NLSM,POSITIVE_LANDSLIDE
LS-POS-0503,2019-01-18,25.3017,91.8045,1065.4,30.82,153.0,Meghalaya,East Khasi Hills,Meghalaya Southern Escarpment & NH-6,TRAIN,Silty Clay Loam Bedrock,Monsoon Cloudburst,1,STABLE_REFERENCE,POSITIVE_LANDSLIDE
LS-POS-0504,2021-06-25,25.3311,92.17,1345.5,42.91,190.0,Meghalaya,East Jaintia Hills,Meghalaya Southern Escarpment & NH-6,TRAIN,Silty Clay Loam Bedrock,Prolonged Downpour,1,ISRO_ATLAS,POSITIVE_LANDSLIDE
LS-POS-0505,2021-09-02,25.4485,91.6156,932.9,46.36,8.4,Meghalaya,West Jaintia Hills,Meghalaya Southern Escarpment & NH-6,TRAIN,Sandstone & Shale,High Intensity Rain,1,GSI_NLSM,POSITIVE_LANDSLIDE
LS-POS-0506,2019-09-15,25.156,92.1158,1722.3,39.26,234.9,Meghalaya,West Jaintia Hills,Meghalaya Southern Escarpment & NH-6,TRAIN,Limestone Karst,Monsoon Cloudburst,1,STABLE_REFERENCE,POSITIVE_LANDSLIDE
LS-POS-0507,2019-06-28,25.3199,91.5929,1900.0,44.14,118.2,Meghalaya,East Jaintia Hills,Meghalaya Southern Escarpment & NH-6,TRAIN,Sandstone & Shale,High Intensity Rain,1,GSI_NLSM,POSITIVE_LANDSLIDE
LS-POS-0508,2022-09-15,25.0983,91.9721,1419.7,30.22,26.4,Meghalaya,East Khasi Hills,Meghalaya Southern Escarpment & NH-6,TRAIN,Limestone Karst,Monsoon Cloudburst,1,ISRO_ATLAS,POSITIVE_LANDSLIDE
LS-POS-0509,2019-01-18,25.4052,91.5746,1048.6,51.71,20.1,Meghalaya,West Jaintia Hills,Meghalaya Southern Escarpment & NH-6,TRAIN,Sandstone & Shale,Prolonged Downpour,1,STABLE_REFERENCE,POSITIVE_LANDSLIDE
LS-POS-0510,2020-07-10,25.2819,91.9615,1187.7,50.16,314.0,Meghalaya,East Jaintia Hills,Meghalaya Southern Escarpment & NH-6,TRAIN,Sandstone & Shale,Monsoon Cloudburst,1,GSI_NLSM,POSITIVE_LANDSLIDE
NON-LS-BG-0536,2021-08-14,25.5237,91.7487,1398.3,31.55,0.1,Meghalaya,West Jaintia Hills,Meghalaya Southern Escarpment & NH-6,TRAIN,Sandstone & Shale,None (Stable Steep Terrain),0,STABLE_REFERENCE,STEEP_STABLE
NON-LS-BG-0537,2018-07-22,25.573,92.3304,1344.4,31.88,160.0,Meghalaya,East Jaintia Hills,Meghalaya Southern Escarpment & NH-6,TRAIN,Sandstone & Shale,None (Stable Steep Terrain),0,STABLE_REFERENCE,STEEP_STABLE
NON-LS-BG-0538,2019-06-28,25.3054,91.5128,1837.4,32.94,217.2,Meghalaya,East Jaintia Hills,Meghalaya Southern Escarpment & NH-6,TRAIN,Sandstone & Shale,None (Stable Steep Terrain),0,STABLE_REFERENCE,STEEP_STABLE
NON-LS-BG-0539,2020-11-12,25.3677,91.4551,1226.5,37.45,201.0,Meghalaya,East Khasi Hills,Meghalaya Southern Escarpment & NH-6,TRAIN,Sandstone & Shale,None (Stable Steep Terrain),0,STABLE_REFERENCE,STEEP_STABLE
NON-LS-BG-0540,2021-06-25,25.5403,92.1011,936.6,34.45,39.2,Meghalaya,East Jaintia Hills,Meghalaya Southern Escarpment & NH-6,TRAIN,Limestone Karst,None (Stable Steep Terrain),0,STABLE_REFERENCE,STEEP_STABLE
NON-LS-BG-0541,2022-08-05,25.2334,92.0633,866.0,40.98,33.9,Meghalaya,East Jaintia Hills,Meghalaya Southern Escarpment & NH-6,TRAIN,Sandstone & Shale,None (Stable Steep Terrain),0,STABLE_REFERENCE,STEEP_STABLE
NON-LS-BG-0542,2022-08-05,25.5349,91.8036,1350.2,32.05,51.9,Meghalaya,East Jaintia Hills,Meghalaya Southern Escarpment & NH-6,TRAIN,Sandstone & Shale,None (Stable Steep Terrain),0,STABLE_REFERENCE,STEEP_STABLE
NON-LS-BG-0543,2019-08-08,25.2147,91.8239,830.1,34.29,215.0,Meghalaya,West Jaintia Hills,Meghalaya Southern Escarpment & NH-6,TRAIN,Silty Clay Loam Bedrock,None (Stable Steep Terrain),0,STABLE_REFERENCE,STEEP_STABLE
NON-LS-BG-0544,2021-09-02,25.3516,91.7405,925.6,25.06,59.5,Meghalaya,West Jaintia Hills,Meghalaya Southern Escarpment & NH-6,TRAIN,Sandstone & Shale,None (Stable Steep Terrain),0,STABLE_REFERENCE,STEEP_STABLE
NON-LS-BG-0545,2018-07-22,25.4468,92.0398,1680.0,33.81,327.9,Meghalaya,West Jaintia Hills,Meghalaya Southern Escarpment & NH-6,TRAIN,Silty Clay Loam Bedrock,None (Stable Steep Terrain),0,STABLE_REFERENCE,STEEP_STABLE
LS-POS-0511,2018-08-18,25.175,92.8777,774.6,51.32,42.5,Assam,Dima Hasao,Assam Barail Range & Dima Hasao,TRAIN,Disang Siltstone,Prolonged Downpour,1,STABLE_REFERENCE,POSITIVE_LANDSLIDE
LS-POS-0512,2018-08-18,25.1075,92.8363,850.1,39.89,95.0,Assam,Cachar,Assam Barail Range & Dima Hasao,TRAIN,Tertiary Clay Shale,Prolonged Downpour,1,NDRF_INCIDENTS,POSITIVE_LANDSLIDE
LS-POS-0513,2022-06-18,25.2101,92.9535,856.5,48.87,175.4,Assam,Dima Hasao,Assam Barail Range & Dima Hasao,TRAIN,Tertiary Clay Shale,Prolonged Downpour,1,STABLE_REFERENCE,POSITIVE_LANDSLIDE
LS-POS-0514,2022-05-18,24.9758,93.1559,600.9,37.16,333.8,Assam,Cachar,Assam Barail Range & Dima Hasao,TRAIN,Disang Siltstone,Monsoon Cloudburst,1,NDRF_INCIDENTS,POSITIVE_LANDSLIDE
LS-POS-0515,2019-01-18,25.137,92.9393,845.9,49.9,79.8,Assam,Cachar,Assam Barail Range & Dima Hasao,TRAIN,Disang Siltstone,Prolonged Downpour,1,STABLE_REFERENCE,POSITIVE_LANDSLIDE
LS-POS-0516,2020-08-11,25.0404,93.0345,728.6,30.84,17.7,Assam,Dima Hasao,Assam Barail Range & Dima Hasao,TRAIN,Tertiary Clay Shale,High Intensity Rain,1,STABLE_REFERENCE,POSITIVE_LANDSLIDE
LS-POS-0517,2022-06-18,25.2221,92.9889,449.7,48.53,162.4,Assam,Cachar,Assam Barail Range & Dima Hasao,TRAIN,Disang Siltstone,High Intensity Rain,1,GSI_NLSM,POSITIVE_LANDSLIDE
LS-POS-0518,2018-02-14,25.3095,93.1036,939.2,30.6,217.7,Assam,Cachar,Assam Barail Range & Dima Hasao,TRAIN,Disang Siltstone,Monsoon Cloudburst,1,STABLE_REFERENCE,POSITIVE_LANDSLIDE
LS-POS-0519,2022-07-19,25.2695,92.9868,334.3,48.11,232.2,Assam,Dima Hasao,Assam Barail Range & Dima Hasao,TRAIN,Tertiary Clay Shale,Prolonged Downpour,1,STABLE_REFERENCE,POSITIVE_LANDSLIDE
LS-POS-0520,2019-01-18,25.1525,93.0032,812.5,43.07,0.0,Assam,Cachar,Assam Barail Range & Dima Hasao,TRAIN,Disang Siltstone,High Intensity Rain,1,STABLE_REFERENCE,POSITIVE_LANDSLIDE
NON-LS-BG-0546,2020-08-11,25.1693,92.9121,1017.0,44.78,280.5,Assam,Cachar,Assam Barail Range & Dima Hasao,TRAIN,Disang Siltstone,None (Stable Steep Terrain),0,STABLE_REFERENCE,STEEP_STABLE
NON-LS-BG-0547,2019-08-08,25.3157,93.0059,417.5,26.87,157.6,Assam,Cachar,Assam Barail Range & Dima Hasao,TRAIN,Tertiary Clay Shale,None (Stable Steep Terrain),0,STABLE_REFERENCE,STEEP_STABLE
NON-LS-BG-0548,2022-07-19,24.9968,92.8973,702.2,37.24,359.0,Assam,Dima Hasao,Assam Barail Range & Dima Hasao,TRAIN,Tertiary Clay Shale,None (Stable Steep Terrain),0,STABLE_REFERENCE,STEEP_STABLE
NON-LS-BG-0549,2022-09-15,25.2842,93.2133,490.6,43.96,88.5,Assam,Dima Hasao,Assam Barail Range & Dima Hasao,TRAIN,Disang Siltstone,None (Stable Steep Terrain),0,STABLE_REFERENCE,STEEP_STABLE
NON-LS-BG-0550,2019-09-15,25.3121,92.8217,605.4,29.88,183.5,Assam,Cachar,Assam Barail Range & Dima Hasao,TRAIN,Disang Siltstone,None (Stable Steep Terrain),0,STABLE_REFERENCE,STEEP_STABLE
NON-LS-BG-0551,2019-07-12,25.2262,93.1293,389.4,35.5,69.4,Assam,Dima Hasao,Assam Barail Range & Dima Hasao,TRAIN,Disang Siltstone,None (Stable Steep Terrain),0,STABLE_REFERENCE,STEEP_STABLE
NON-LS-BG-0552,2021-08-14,25.1507,93.2534,1098.5,25.75,35.6,Assam,Cachar,Assam Barail Range & Dima Hasao,TRAIN,Tertiary Clay Shale,None (Stable Steep Terrain),0,STABLE_REFERENCE,STEEP_STABLE
NON-LS-BG-0553,2021-07-28,25.2041,92.8469,714.4,33.41,110.4,Assam,Dima Hasao,Assam Barail Range & Dima Hasao,TRAIN,Disang Siltstone,None (Stable Steep Terrain),0,STABLE_REFERENCE,STEEP_STABLE
NON-LS-BG-0554,2019-07-12,25.2166,93.1345,400.2,47.61,83.9,Assam,Dima Hasao,Assam Barail Range & Dima Hasao,TRAIN,Disang Siltstone,None (Stable Steep Terrain),0,STABLE_REFERENCE,STEEP_STABLE
NON-LS-BG-0555,2019-07-12,25.3807,92.976,1198.9,42.87,303.3,Assam,Cachar,Assam Barail Range & Dima Hasao,TRAIN,Tertiary Clay Shale,None (Stable Steep Terrain),0,STABLE_REFERENCE,STEEP_STABLE
LS-POS-0521,2022-01-15,25.8247,94.2272,804.6,37.01,287.1,Nagaland,Zunheboto,Nagaland Kohima - Paglapahar Axis (NH-29),TRAIN,Silty Loam Weathered Mantle,Prolonged Downpour,1,STABLE_REFERENCE,POSITIVE_LANDSLIDE
LS-POS-0522,2022-08-05,25.7071,94.0961,849.1,44.73,148.4,Nagaland,Kohima,Nagaland Kohima - Paglapahar Axis (NH-29),TRAIN,Disang Grey Shale,Monsoon Cloudburst,1,GSI_NLSM,POSITIVE_LANDSLIDE
LS-POS-0523,2018-11-20,25.5691,94.0811,840.1,44.44,132.0,Nagaland,Dimapur,Nagaland Kohima - Paglapahar Axis (NH-29),TRAIN,Silty Loam Weathered Mantle,Prolonged Downpour,1,STABLE_REFERENCE,POSITIVE_LANDSLIDE
LS-POS-0524,2020-11-12,25.9333,93.8763,990.5,32.48,255.6,Nagaland,Zunheboto,Nagaland Kohima - Paglapahar Axis (NH-29),TRAIN,Barail Sandstone,High Intensity Rain,1,STABLE_REFERENCE,POSITIVE_LANDSLIDE
LS-POS-0525,2020-09-22,25.9405,94.0703,1177.9,38.77,334.2,Nagaland,Zunheboto,Nagaland Kohima - Paglapahar Axis (NH-29),TRAIN,Disang Grey Shale,Prolonged Downpour,1,STABLE_REFERENCE,POSITIVE_LANDSLIDE
LS-POS-0526,2018-06-14,25.6338,94.2374,760.3,34.21,148.2,Nagaland,Zunheboto,Nagaland Kohima - Paglapahar Axis (NH-29),TRAIN,Disang Grey Shale,Prolonged Downpour,1,STABLE_REFERENCE,POSITIVE_LANDSLIDE
LS-POS-0527,2020-11-12,25.8674,93.9988,1042.1,39.13,0.7,Nagaland,Zunheboto,Nagaland Kohima - Paglapahar Axis (NH-29),TRAIN,Barail Sandstone,Prolonged Downpour,1,STABLE_REFERENCE,POSITIVE_LANDSLIDE
LS-POS-0528,2020-01-22,25.6052,93.9979,1468.2,36.05,241.0,Nagaland,Kohima,Nagaland Kohima - Paglapahar Axis (NH-29),TRAIN,Disang Grey Shale,Prolonged Downpour,1,STABLE_REFERENCE,POSITIVE_LANDSLIDE
NON-LS-BG-0556,2020-11-12,25.8899,94.0431,1011.3,28.49,39.6,Nagaland,Zunheboto,Nagaland Kohima - Paglapahar Axis (NH-29),TRAIN,Barail Sandstone,None (Stable Steep Terrain),0,STABLE_REFERENCE,STEEP_STABLE
NON-LS-BG-0557,2020-08-11,25.9801,94.0738,1296.9,40.74,163.7,Nagaland,Zunheboto,Nagaland Kohima - Paglapahar Axis (NH-29),TRAIN,Silty Loam Weathered Mantle,None (Stable Steep Terrain),0,STABLE_REFERENCE,STEEP_STABLE
NON-LS-BG-0558,2022-09-15,25.5727,94.1804,1296.7,30.84,153.9,Nagaland,Dimapur,Nagaland Kohima - Paglapahar Axis (NH-29),TRAIN,Silty Loam Weathered Mantle,None (Stable Steep Terrain),0,STABLE_REFERENCE,STEEP_STABLE
NON-LS-BG-0559,2018-09-02,25.8906,94.208,1403.7,30.23,81.0,Nagaland,Kohima,Nagaland Kohima - Paglapahar Axis (NH-29),TRAIN,Disang Grey Shale,None (Stable Steep Terrain),0,STABLE_REFERENCE,STEEP_STABLE
NON-LS-BG-0560,2018-08-18,25.6786,94.2351,1338.4,25.14,331.4,Nagaland,Dimapur,Nagaland Kohima - Paglapahar Axis (NH-29),TRAIN,Barail Sandstone,None (Stable Steep Terrain),0,STABLE_REFERENCE,STEEP_STABLE
NON-LS-BG-0561,2020-07-10,25.6124,94.0687,1566.0,30.19,238.0,Nagaland,Zunheboto,Nagaland Kohima - Paglapahar Axis (NH-29),TRAIN,Barail Sandstone,None (Stable Steep Terrain),0,STABLE_REFERENCE,STEEP_STABLE
NON-LS-BG-0562,2020-09-22,25.7039,94.3417,777.2,46.66,100.6,Nagaland,Dimapur,Nagaland Kohima - Paglapahar Axis (NH-29),TRAIN,Barail Sandstone,None (Stable Steep Terrain),0,STABLE_REFERENCE,STEEP_STABLE
NON-LS-BG-0563,2018-08-18,25.5734,94.2911,1307.8,38.29,68.5,Nagaland,Dimapur,Nagaland Kohima - Paglapahar Axis (NH-29),TRAIN,Barail Sandstone,None (Stable Steep Terrain),0,STABLE_REFERENCE,STEEP_STABLE
LS-POS-0529,2020-07-10,27.2749,92.555,1287.3,31.36,107.2,Arunachal Pradesh,Tawang,Arunachal Pradesh Kameng & Tawang Axis,TRAIN,Bomdila Gneiss,Monsoon Cloudburst,1,STABLE_REFERENCE,POSITIVE_LANDSLIDE
LS-POS-0530,2021-09-02,27.3492,92.2594,1592.0,43.26,52.9,Arunachal Pradesh,Tawang,Arunachal Pradesh Kameng & Tawang Axis,TRAIN,Dirang Schist,Monsoon Cloudburst,1,GSI_NLSM,POSITIVE_LANDSLIDE
LS-POS-0531,2018-09-02,27.2523,92.6421,1946.5,48.43,246.0,Arunachal Pradesh,Tawang,Arunachal Pradesh Kameng & Tawang Axis,TRAIN,Dirang Schist,Prolonged Downpour,1,GSI_NLSM,POSITIVE_LANDSLIDE
LS-POS-0532,2020-07-10,27.4409,92.6713,2207.7,41.2,87.6,Arunachal Pradesh,West Kameng,Arunachal Pradesh Kameng & Tawang Axis,TRAIN,Bomdila Gneiss,Monsoon Cloudburst,1,GSI_NLSM,POSITIVE_LANDSLIDE
LS-POS-0533,2021-08-14,27.0998,92.5542,1730.4,44.44,153.3,Arunachal Pradesh,Tawang,Arunachal Pradesh Kameng & Tawang Axis,TRAIN,Higher Himalayan Crystalline,Monsoon Cloudburst,1,STABLE_REFERENCE,POSITIVE_LANDSLIDE
LS-POS-0534,2020-07-10,27.3696,92.6958,1300.5,35.28,266.6,Arunachal Pradesh,Tawang,Arunachal Pradesh Kameng & Tawang Axis,TRAIN,Bomdila Gneiss,High Intensity Rain,1,STABLE_REFERENCE,POSITIVE_LANDSLIDE
LS-POS-0535,2022-05-18,27.4816,92.1854,1959.7,42.75,357.4,Arunachal Pradesh,West Kameng,Arunachal Pradesh Kameng & Tawang Axis,TRAIN,Bomdila Gneiss,High Intensity Rain,1,BRO_RECORDS,POSITIVE_LANDSLIDE
NON-LS-BG-0564,2019-12-05,27.2561,92.4934,736.5,32.09,213.4,Arunachal Pradesh,West Kameng,Arunachal Pradesh Kameng & Tawang Axis,TRAIN,Higher Himalayan Crystalline,None (Stable Steep Terrain),0,STABLE_REFERENCE,STEEP_STABLE
NON-LS-BG-0565,2018-04-10,27.4644,92.5186,954.2,27.93,158.0,Arunachal Pradesh,West Kameng,Arunachal Pradesh Kameng & Tawang Axis,TRAIN,Bomdila Gneiss,None (Stable Steep Terrain),0,STABLE_REFERENCE,STEEP_STABLE
NON-LS-BG-0566,2022-07-19,27.1832,92.6533,1403.0,46.02,220.9,Arunachal Pradesh,West Kameng,Arunachal Pradesh Kameng & Tawang Axis,TRAIN,Higher Himalayan Crystalline,None (Stable Steep Terrain),0,STABLE_REFERENCE,STEEP_STABLE
NON-LS-BG-0567,2018-11-20,27.1857,92.2032,950.8,46.01,12.8,Arunachal Pradesh,Tawang,Arunachal Pradesh Kameng & Tawang Axis,TRAIN,Bomdila Gneiss,None (Stable Steep Terrain),0,STABLE_REFERENCE,STEEP_STABLE
NON-LS-BG-0568,2019-09-15,27.3795,92.2132,1898.6,37.67,214.7,Arunachal Pradesh,West Kameng,Arunachal Pradesh Kameng & Tawang Axis,TRAIN,Bomdila Gneiss,None (Stable Steep Terrain),0,STABLE_REFERENCE,STEEP_STABLE
NON-LS-BG-0569,2021-09-02,27.554,92.287,1405.7,41.71,248.3,Arunachal Pradesh,West Kameng,Arunachal Pradesh Kameng & Tawang Axis,TRAIN,Higher Himalayan Crystalline,None (Stable Steep Terrain),0,STABLE_REFERENCE,STEEP_STABLE
NON-LS-BG-0570,2021-02-10,27.5004,92.7743,1433.2,39.94,106.9,Arunachal Pradesh,West Kameng,Arunachal Pradesh Kameng & Tawang Axis,TRAIN,Higher Himalayan Crystalline,None (Stable Steep Terrain),0,STABLE_REFERENCE,STEEP_STABLE
